id,variantId,sku,producer,aliases,title_pl,title_ua,description_pl,description_ua
7213,44646,REA-B9991,Rea,"Tutumi, Rea",Bateria bidetowa Rea Soul Chrom,Змішувач для біде Rea Soul Chrome,"Niezwykłe, designerskie kształty oraz trwałość i funkcjonalność - to największe atuty baterii bidetowej z serii Soul. Nowatorska bryła idealnie wpasowuje się w każdą nowoczesną łazienkę, nadając jej wspaniałego wyglądu i elegancji. Bateria została wykonana z wysokiej jakości mosiądzu pokrytego srebrną powłoką, która zapewnia trwałość i odporność na lata. Klasyczny wygląd w przystępnej formie, to najważniejsze cechy produktów serii Soul.","Змішувач, створений з урахуванням функціональності і дизайну, який ідеально заповнить простір вашої ванної кімнати, зберігши бездоганний вигляд і естетику інтер'єру. "
7214,44647,REA-B9995,Rea,"Tutumi, Rea",Bateria bidetowa Rea Soul czarna,Змішувач для біде Rea Soul Black,"Niezwykłe, designerskie kształty oraz trwałość i funkcjonalność - to największe atuty baterii bidetowej z serii Soul. Nowatorska bryła idealnie wpasowuje się w każdą nowoczesną łazienkę, nadając jej wspaniałego wyglądu i elegancji. Bateria została wykonana z wysokiej jakości mosiądzu pokrytego czarną powłoką, która zapewnia trwałość i odporność na lata. Klasyczny wygląd w przystępnej formie, to najważniejsze cechy produktów serii Soul.","Змішувач, створений з урахуванням функціональності і дизайну, який ідеально заповнить простір вашої ванної кімнати, зберігши бездоганний вигляд і естетику інтер'єру. "
7218,44651,REA-B9958,Rea,"Tutumi, Rea",Bateria bidetowa Rea Soul złota,Змішувач для біде Rea Soul Gold,"Niezwykłe, designerskie kształty oraz trwałość i funkcjonalność – to największe atuty baterii bidetowej z serii Soul. Nowatorska bryła idealnie wpasowuje się w każdą nowoczesną łazienkę, nadając jej wspaniałego wyglądu i elegancji. Bateria została wykonana z wysokiej jakości mosiądzu pokrytego złotą powłoką, która zapewnia trwałość i odporność na lata. Klasyczny wygląd w przystępnej formie, to najważniejsze cechy produktów serii Soul.

*Technologia Pvd*
*Pvd (Physical Vapour Deposition)* to technologia stosowana do barwienia metalowych powierzchni. Dzięki zaawansowanej technologicznie metody nakładania powłoki, otrzymujemy powierzchnię 15-krotnie wytrzymalszą, od klasycznego galwanizowania. Gwarantuje to wysoką odporność na uszkodzenia mechaniczne, korozję, oraz wszelkiego rodzaju czynniki wpływające na powolną erozję powierzchni produktu.","Змішувач, створений з урахуванням функціональності і дизайну, який ідеально заповнить простір вашої ванної кімнати, зберігши бездоганний вигляд і естетику інтер'єру. "
9315,51072,REA-B4120,Rea,"Tutumi, Rea",Bateria bidetowa Rea Storm Czarna,Змішувач для біде Rea Storm Black,"Niezwykłe, designerskie kształty oraz trwałość i funkcjonalność – to największe atuty baterii bidetowej z serii Storm. Nowatorska bryła idealnie wpasowuje się w każdą nowoczesną łazienkę, nadając jej wspaniałego wyglądu i elegancji. Bateria została wykonana z wysokiej jakości mosiądzu pokrytego złotą powłoką, która zapewnia trwałość i odporność na lata. Klasyczny wygląd w przystępnej formie, to najważniejsze cechy produktów serii Storm.

*Technologia galwanizacji – Electroplating*
Bateria swoją trwałość zawdzięcza innowacyjnej technologii electroplatingu. Zabieg ten sprawia, że warstwa jest gładka, odporna na korozję i wieloletnie użytkowanie. Bateria zyskuje niepowtarzalny wygląd i trwałość.","Змішувач, створений з урахуванням функціональності і дизайну, який ідеально заповнить простір вашої ванної кімнати, зберігши бездоганний вигляд і естетику інтер'єру. "
9336,51094,REA-B4583,Rea,"Tutumi, Rea",Bateria bidetowa Rea Storm Tytan,Змішувач для біде Rea Storm Titanium,"Niezwykłe, designerskie kształty oraz trwałość i funkcjonalność – to największe atuty baterii bidetowej. Nowatorska bryła idealnie wpasowuje się w każdą nowoczesną łazienkę, nadając jej wspaniałego wyglądu i elegancji.

*Technologia Pvd*
*Pvd (Physical Vapour Deposition)* to technologia stosowana do barwienia metalowych powierzchni. Dzięki zaawansowanej technologicznie metody nakładania powłoki, otrzymujemy powierzchnię 15-krotnie wytrzymalszą, od klasycznego galwanizowania. Gwarantuje to wysoką odporność na uszkodzenia mechaniczne, korozję, oraz wszelkiego rodzaju czynniki wpływające na powolną erozję powierzchni produktu.","Змішувач, створений з урахуванням функціональності і дизайну, який ідеально заповнить простір вашої ванної кімнати, зберігши бездоганний вигляд і естетику інтер'єру. "
7230,44663,REA-B9982,Rea,"Tutumi, Rea",Bateria bidetowa Rea Storm złota,Змішувач для біде Rea Storm Gold,"Niezwykłe, designerskie kształty oraz trwałość i funkcjonalność – to największe atuty baterii bidetowej z serii Storm. Nowatorska bryła idealnie wpasowuje się w każdą nowoczesną łazienkę, nadając jej wspaniałego wyglądu i elegancji. Bateria została wykonana z wysokiej jakości mosiądzu pokrytego złotą powłoką, która zapewnia trwałość i odporność na lata. Klasyczny wygląd w przystępnej formie, to najważniejsze cechy produktów serii Storm.

*Technologia Pvd*
*Pvd (Physical Vapour Deposition)* to technologia stosowana do barwienia metalowych powierzchni. Dzięki zaawansowanej technologicznie metody nakładania powłoki, otrzymujemy powierzchnię 15-krotnie wytrzymalszą, od klasycznego galwanizowania. Gwarantuje to wysoką odporność na uszkodzenia mechaniczne, korozję, oraz wszelkiego rodzaju czynniki wpływające na powolną erozję powierzchni produktu.","Змішувач, створений з урахуванням функціональності і дизайну, який ідеально заповнить простір вашої ванної кімнати, зберігши бездоганний вигляд і естетику інтер'єру. "
1738,14102,REA-B8805,Rea,"Tutumi, Rea",Bateria bidetowa Rea Tess chrom,Змішувач для біде Rea Tess Chrome,"Niezwykłe, designerskie kształty oraz trwałość i funkcjonalność - to największe atuty baterii bidetowej z serii Tess. Nowatorska bryła idealnie wpasowuje się w każdą nowoczesną łazienkę, nadając jej wspaniałego wyglądu i elegancji. Wykonanie z wysokogatunkowego mosiądzu zapewnia trwałość i odporność na lata. Wykończenie kilkoma warstwami chromu powoduje niezwykły połysk, który znacznie podnosi wartość estetyczną produktu. Klasyczny wygląd w przystępnej formie, to najważniejsze cechy produktów serii Tess.","Змішувач, створений з урахуванням функціональності і дизайну, який ідеально заповнить простір вашої ванної кімнати, зберігши бездоганний вигляд і естетику інтер'єру. "
4009,32609,REA-B5006,Rea,"Tutumi, Rea",Bateria bidetowa Rea Tess Czarna,Змішувач для біде Rea Tess Black,"Bateria bidetowa wykonana z myślą o funkcjonalności i wyglądzie. Jest to produkt, który w doskonały sposób wypełni Państwa przestrzeń łazienkową zachowując doskonały wygląd i estetykę wnętrza. Dzięki specjalnej fazie produkcji jest trwała i łatwa w utrzymaniu czystości.","Змішувач, створений з урахуванням функціональності і дизайну, який ідеально заповнить простір вашої ванної кімнати, зберігши бездоганний вигляд і естетику інтер'єру. "
4934,37963,REA-B8807,Rea,"Tutumi, Rea",Bateria bidetowa Rea Tess złota,Змішувач для біде Rea Tess Gold,"Bateria bidetowa wykonana z myślą o funkcjonalności i wyglądzie. Jest to produkt, który w doskonały sposób wypełni Państwa przestrzeń łazienkową zachowując doskonały wygląd i estetykę wnętrza. Dzięki specjalnej fazie produkcji jest trwała i łatwa w utrzymaniu czystości.

*Technologia Pvd*
*Pvd (Physical Vapour Deposition)* to technologia stosowana do barwienia metalowych powierzchni. Dzięki zaawansowanej technologicznie metody nakładania powłoki, otrzymujemy powierzchnię 15-krotnie wytrzymalszą, od klasycznego galwanizowania. Gwarantuje to wysoką odporność na uszkodzenia mechaniczne, korozję, oraz wszelkiego rodzaju czynniki wpływające na powolną erozję powierzchni produktu.","Змішувач, створений з урахуванням функціональності і дизайну, який ідеально заповнить простір вашої ванної кімнати, зберігши бездоганний вигляд і естетику інтер'єру. "
9273,51030,REA-B7010,Rea,"Tutumi, Rea",Bateria bidetowa Rea Tess złota szczotkowana,Змішувач для біде Rea Tess Brush Gold ,"Bateria bidetowa wykonana z myślą o funkcjonalności i wyglądzie. Jest to produkt, który w doskonały sposób wypełni Państwa przestrzeń łazienkową zachowując doskonały wygląd i estetykę wnętrza. Dzięki specjalnej fazie produkcji jest trwała i łatwa w utrzymaniu czystości.

*Technologia Pvd*
*Pvd (Physical Vapour Deposition)* to technologia stosowana do barwienia metalowych powierzchni. Dzięki zaawansowanej technologicznie metody nakładania powłoki, otrzymujemy powierzchnię 15-krotnie wytrzymalszą, od klasycznego galwanizowania. Gwarantuje to wysoką odporność na uszkodzenia mechaniczne, korozję, oraz wszelkiego rodzaju czynniki wpływające na powolną erozję powierzchni produktu.","Змішувач, створений з урахуванням функціональності і дизайну, який ідеально заповнить простір вашої ванної кімнати, зберігши бездоганний вигляд і естетику інтер'єру. "
3016,27355,REA-B9600,Rea,"Tutumi, Rea",BATERIA KUCHENNA REA APOLLO Czarna Różowe Złoto,Змішувач кухонний Rea Apollo Black Rose Gold,"Prezentujemy Państwu wyjątkową dużą baterię kuchenną, która charakteryzuje się niezwykłą funkcjonalnością dzięki ruchomej i wyciąganej wylewce. Nowoczesny design i dbałość o detale i szczegóły zadowoli nawet najbardziej wyszukane gusta.
Nasza bateria kuchenna wyróżnia się wyjątkową funkcjonalnością. 
Wyposażona w wyciąganą wylewkę oraz obracany korpus, umożliwia swobodne manewry wokół zlewu, zapewniając większą elastyczność i komfort podczas użytkowania. Przycisk zmiany strumienia wody pozwala dostosować rodzaj strumienia do swoich potrzeb.

h3. 
""*Instrukcja montażu*"":https://www.youtube.com/shorts/UP9beoIez04","Змішувач, створений з урахуванням функціональності і дизайну, який ідеально заповнить простір вашої кухні, зберігши бездоганний вигляд і естетику інтер'єру. "
